Date,close,high,low,open,volume
2024-04-16,154.47747802734375,155.579722153186,152.6812183740242,153.29357622171432,1831390
2024-04-18,153.94674682617188,158.1924224765549,152.92614553659834,153.90591799054374,1954962
2024-04-19,154.8856964111328,155.94712657722383,151.12990684303864,153.9467527566447,1670922
2024-04-22,158.60067749023438,159.213035318382,154.43664425883054,155.00817324838755,2055004
2024-04-23,156.51866149902344,159.78456494546057,156.02877523455075,158.8047924165152,1277902
2024-04-24,154.80406188964844,157.94749381700146,153.98758975335815,157.94749381700146,1341044
2024-04-25,156.1512451171875,157.4576034916499,153.86511422434273,154.80405790441176,1521478
2024-04-26,156.11041259765625,158.15161526291428,155.53888362545774,156.60029884529547,1249058
2024-04-29,160.1927947998047,161.41751035637813,156.84523396179029,158.3965503002107,2072050
2024-04-30,166.52049255371094,170.8886548216411,157.33512556527123,161.62163015987642,10683048
2024-05-02,165.62237548828125,168.03097781566962,164.15271679018502,168.03097781566962,3892868
2024-05-03,165.78567504882812,169.82723681272586,164.2343734965715,167.54110584885146,2928980
2024-05-06,159.3763427734375,167.99016663702952,158.11079822256374,167.86769506598182,2858278
2024-05-07,152.39544677734375,159.33549673770125,149.25200015959567,158.8047816703879,6101246
2024-05-08,153.82427978515625,155.62052435340703,152.15050677724395,153.17109314663702,1552903
2024-05-09,153.41604614257812,156.31454989059137,151.21155791458403,153.98759009437538,3468841
2024-05-10,155.45724487304688,157.21266067184624,151.70144024508548,153.49769983242084,3820617
2024-05-13,152.84451293945312,159.21303431193033,146.96587782639725,155.9471308991689,10889140
2024-05-14,158.1924285888672,158.80478639624363,154.31416745886364,154.43663902033893,2053328
2024-05-15,161.37669372558594,163.29542487608668,158.19243303767817,159.1313916688227,1832250
2024-05-16,160.9684600830078,164.72424963910623,160.07033031844747,163.13211934519666,1926796
2024-05-17,161.66246032714844,163.29541945524767,160.84598823816967,161.86657461185771,1790232
2024-05-21,159.294677734375,162.4789384345249,159.17220616898462,162.4789384345249,2037340
2024-05-22,160.6826934814453,161.66246600267363,158.68231960055672,159.988692928956,1788290
2024-05-23,162.02987670898438,165.29578004929203,161.41751889829283,161.58081929785786,1469916
2024-05-24,160.56021118164062,162.96881348524644,159.58043872591742,162.02986986522544,1184690
2024-05-27,160.9684600830078,164.030249109757,160.19280187951745,161.66246061235705,1238544
2024-05-28,161.74411010742188,168.0309888222473,160.84599525540565,162.19318248357234,4368643
2024-05-29,160.47857666015625,162.15234970749242,159.621275717594,162.15234970749242,1244121
2024-05-30,160.31527709960938,161.9074074298576,156.80443058551964,160.43774866347462,1954050
2024-05-31,160.92762756347656,162.4789289848176,157.9883101650569,160.31526977213915,2506231
2024-06-03,162.35646057128906,164.92836334472236,160.4377444379813,163.29541916962108,3012180
