Date,close,high,low,open,volume
2024-04-18,185.1999969482422,189.25,183.0,188.5,35346370
2024-04-19,189.1999969482422,191.0,181.39999389648438,182.3000030517578,34112200
2024-04-22,193.35000610351562,197.6999969482422,190.8000030517578,193.0,28792290
2024-04-23,187.4499969482422,194.5,186.60000610351562,194.39999389648438,35740730
2024-04-24,184.39999389648438,189.10000610351562,183.14999389648438,189.0,32622310
2024-04-25,184.6999969482422,188.89999389648438,182.5,184.0,38839520
2024-04-26,188.10000610351562,190.4499969482422,186.35000610351562,189.0,33778140
2024-04-29,193.60000610351562,194.3000030517578,186.4499969482422,189.39999389648438,33415230
2024-04-30,193.14999389648438,196.9499969482422,192.1999969482422,195.0,39383260
2024-05-02,195.4499969482422,195.9499969482422,192.75,193.60000610351562,27391440
2024-05-03,197.25,200.35000610351562,193.10000610351562,196.8000030517578,37882270
2024-05-06,195.6999969482422,202.0,194.5,199.0,26394230
2024-05-07,191.4499969482422,196.35000610351562,182.35000610351562,196.14999389648438,48161260
2024-05-08,195.4499969482422,196.0,187.3000030517578,190.64999389648438,47941400
2024-05-09,195.25,199.6999969482422,193.10000610351562,195.0,47274760
2024-05-10,201.3000030517578,205.0,189.89999389648438,196.35000610351562,52717900
2024-05-13,194.3000030517578,207.1999969482422,186.75,205.8000030517578,114135900
2024-05-14,187.3000030517578,193.4499969482422,182.10000610351562,191.6999969482422,110070700
2024-05-15,192.0,193.39999389648438,183.14999389648438,188.8000030517578,44772990
2024-05-16,195.1999969482422,195.85000610351562,189.0,192.89999389648438,35478590
2024-05-17,194.85000610351562,196.0,193.10000610351562,195.14999389648438,20841350
2024-05-21,189.10000610351562,196.5,188.75,194.39999389648438,33453170
2024-05-22,185.5,190.0,183.35000610351562,190.0,40374410
2024-05-23,186.8000030517578,189.39999389648438,184.5,186.5,20931130
2024-05-24,182.89999389648438,188.0,179.10000610351562,188.0,37064090
2024-05-27,183.64999389648438,185.4499969482422,178.39999389648438,183.89999389648438,47652250
2024-05-28,181.60000610351562,184.8000030517578,180.39999389648438,184.35000610351562,34444520
2024-05-29,183.35000610351562,185.39999389648438,180.0,180.5500030517578,30888200
2024-05-30,180.60000610351562,185.0,179.0,183.0,33684170
2024-05-31,179.14999389648438,183.14999389648438,171.25,178.8000030517578,149283400
2024-06-03,175.4499969482422,185.5,175.0,184.5,53437120
2024-06-04,172.0,176.5,146.3000030517578,176.5,75272850
2024-06-05,183.8000030517578,185.3000030517578,166.75,175.0,57213530
2024-06-06,183.64999389648438,185.8000030517578,182.5,185.0,20887550
2024-06-07,184.0,187.0,180.6999969482422,182.5,33175400
2024-06-10,182.16000366210938,186.5,181.55999755859375,184.0,33163470
2024-06-11,184.02000427246094,186.0,180.10000610351562,182.60000610351562,41803810
2024-06-12,179.64999389648438,184.8800048828125,179.3300018310547,184.38999938964844,42830410
2024-06-13,184.94000244140625,185.8000030517578,180.14999389648438,183.8000030517578,47891480
2024-06-14,186.24000549316406,186.60000610351562,184.0500030517578,185.6999969482422,29823710
2024-06-18,188.61000061035156,189.10000610351562,184.8000030517578,187.5,40633370
2024-06-19,198.49000549316406,201.0,189.55999755859375,190.0,112274800
2024-06-20,197.0500030517578,201.8000030517578,195.0,199.99000549316406,44395210
2024-06-21,193.9499969482422,199.9499969482422,193.0500030517578,197.89999389648438,37841130
