Date,close,high,low,open,volume
2024-04-18,130.01492309570312,133.93046101551286,129.1185966992482,131.05276940859025,5817755
2024-04-19,128.0807342529297,129.731867107019,125.67479492905233,127.37310588689141,8745605
2024-04-22,133.27000427246094,133.88327640953383,129.73186256611243,131.14711924865182,9355760
2024-04-23,136.147705078125,137.09120959786705,132.84543925902784,134.59091398250877,14355630
2024-04-24,136.28921508789062,137.13837773195826,135.48724494246247,136.33639318979473,5045213
2024-04-25,141.8559112548828,143.55420788443828,135.9590079668803,136.33640401861786,26477024
2024-04-26,141.8559112548828,145.6770930681192,140.77087241184842,143.0352919124833,16215350
2024-04-29,146.85646057128906,147.37539089349823,142.23329456630236,143.082442805019,27238149
2024-04-30,146.33755493164062,149.02653414107078,145.39405042375574,147.98868782043917,15978504
2024-05-02,143.08245849609375,147.56410508501722,142.56354251371312,146.6206005399807,9130409
2024-05-03,141.33697509765625,144.35618657811273,139.87454026277916,144.35618657811273,9411856
2024-05-06,137.84600830078125,142.13894210554537,132.75107554414117,141.99742219427853,19028324
2024-05-07,132.98695373535156,139.07255475926658,131.43017710018813,137.84601045119157,12901348
2024-05-08,134.1663360595703,136.94967143528504,131.80757482646698,132.98695544301864,12838726
2024-05-09,131.14712524414062,136.24204377550632,130.34514066201078,135.20419746557278,10552927
2024-05-10,130.91123962402344,132.9397683892332,128.88271085881368,132.09062016117682,10533907
2024-05-13,117.56065368652344,123.59908363990213,114.63579131487106,120.76857027410284,57308261
2024-05-14,115.90953063964844,119.63637787045879,115.10755322488642,119.25897461693305,24312119
2024-05-15,117.56065368652344,120.86292647832367,116.75867633922051,117.08890145889022,17075065
2024-05-16,114.82449340820312,119.54201585222738,113.97534512697315,118.88156558941118,20908061
2024-05-17,116.09822845458984,117.08890383369187,115.43777100348727,115.86235233598919,11055315
2024-05-21,116.23975372314453,118.88156925254845,115.815179569447,117.7493667104429,16225214
2024-05-22,119.6363754272461,120.20247669678965,116.94738179976991,117.1832579286104,14805581
2024-05-23,121.85359954833984,123.41039060029249,120.3911719027776,120.3911719027776,13782938
2024-05-24,122.56122589111328,123.78778459143619,121.61772141343964,121.94795373931973,9755587
2024-05-27,124.9671630859375,126.14654366318632,121.71207557207788,123.36320838022623,16918404
2024-05-28,123.0329818725586,126.9013561073891,120.76857681595395,125.53327745249312,14334121
