Date,close,high,low,open,volume
2024-04-16,457.11920166015625,461.28597186295656,448.4425094891609,453.39363085856866,162811
2024-04-18,461.580078125,466.1880476618725,448.2954464634936,457.1191949996804,310669
2024-04-19,450.4033508300781,459.8643644221805,448.2954612608437,459.8643644221805,124855
2024-04-22,445.25616455078125,457.36431477368643,443.148274979006,450.1092383796992,118562
2024-04-23,450.6484680175781,456.1388067643393,444.9620639098242,445.10912041055354,117394
2024-04-24,450.01116943359375,459.2270784663292,446.3836164483983,455.8936683804381,80202
2024-04-25,451.43280029296875,454.91326698403094,446.1875659073334,450.060193223877,143714
2024-04-26,442.6580505371094,453.68773618172173,441.2854734186561,450.0111743001843,87823
2024-04-29,442.11883544921875,451.48180111567314,439.2265947878861,445.3541979517796,128508
2024-04-30,436.8245849609375,446.2856286710195,435.942216043711,444.2757567774014,107450
2024-05-02,431.7264404296875,442.6580791466638,429.91266380024825,441.87375786255234,221439
2024-05-03,430.2067565917969,435.5500385886023,429.4224353445308,432.7558455253182,137820
2024-05-06,429.8145751953125,433.34408047730494,424.56934108790085,430.69694403582656,115393
2024-05-07,437.167724609375,438.8344446778407,423.6379884674861,433.09900199510633,155918
2024-05-08,424.8634948730469,438.1971652135387,419.5692517743046,437.80497467886835,111275
2024-05-09,418.4908142089844,441.187451566706,409.0788092582402,423.09875408449545,738017
2024-05-10,428.2949523925781,433.5891954886099,407.41206306942905,417.02016268512983,283388
2024-05-13,438.8834533691406,441.1874381970461,416.72603382236804,428.2949668203867,275584
2024-05-14,441.0893859863281,444.1286831797133,435.64808627296236,439.91290411529815,166539
2024-05-15,447.3150329589844,450.9915948737157,435.64808246689097,441.0893821327184,167884
2024-05-16,447.1679992675781,451.628882650272,443.19729424523865,447.31505576767836,76814
2024-05-17,452.9034118652344,455.8936702072209,439.8148456720719,449.5209629892705,260029
2024-05-21,436.3834228515625,454.4720906807868,436.285375210224,450.9916238128158,198982
2024-05-22,428.8832092285156,438.7853919272247,424.5693526992493,436.77555007331335,159749
2024-05-23,429.0302734375,436.2363408149595,421.43204543758065,430.40285057607855,108742
2024-05-24,432.6578063964844,438.24619263293334,426.5792418108093,430.5499168230653,85316
2024-05-27,450.6484680175781,453.19755706999644,427.0204228223693,436.38341896799085,387970
2024-05-28,449.07977294921875,454.42305492657863,443.1482649985189,454.42305492657863,205151
2024-05-29,445.1581115722656,452.31517016258044,441.7266537319598,445.1091027139507,106260
2024-05-30,437.8540344238281,449.0307770386182,436.2853619698365,447.5601522229896,109082
2024-05-31,443.197265625,465.4527320811078,436.87359716954114,436.87359716954114,1166425
2024-06-03,451.3837585449219,457.8545135425732,440.59917685548226,457.8545135425732,598945
2024-06-04,438.34423828125,456.67800951282277,424.1772073987244,451.3837662138643,240594
2024-06-05,455.6485595703125,459.6192343506106,421.3339827333874,443.7365053094815,163722
2024-06-06,462.511474609375,475.50199297413224,458.883921664072,460.74673691270334,456832
2024-06-07,464.7664489746094,469.5214751791888,459.81535741392725,462.2663987647478,534456
2024-06-10,458.14862060546875,470.5999221811534,452.2661215782043,466.7763037974189,144837
2024-06-11,453.63873291015625,463.6389633991063,452.11906936178053,459.81534497921547,135683
2024-06-12,468.2469482421875,494.81624261645413,454.128955967134,454.128955967134,1188442
2024-06-13,468.7861328125,473.4431110814184,463.58993744883935,467.119442752428,168594
2024-06-14,461.5310974121094,468.6391174997096,457.0702140147635,467.65870093590263,120322
2024-06-18,484.81597900390625,486.38465145180953,454.96228339453774,461.6291338181419,404233
2024-06-19,470.9430847167969,484.8159725895164,467.75673100412564,484.8159725895164,174969
2024-06-20,468.7371520996094,483.34535250993827,466.18806312064027,476.23733262008625,119826
2024-06-21,466.5312194824219,478.5903310324264,463.2958269280739,472.70783175536303,171936
2024-06-24,467.1194763183594,472.90392796826245,462.07030715960553,465.5017650780153,86955
2024-06-25,469.5214538574219,481.8747076885627,463.93309778329086,469.4724450006064,194874
2024-06-26,473.8843078613281,486.18852262048847,471.5313143118394,473.83526908575226,210646
2024-06-27,468.4920349121094,483.98260378972265,467.1684666406824,473.88432571278884,220222
2024-06-28,470.9920959472656,478.59032406959534,468.0018374929046,470.50188768130886,147988
2024-07-01,481.6296081542969,490.20825257434797,470.99208308944606,471.0901307239484,219693
2024-07-02,474.6196594238281,489.2278600836198,472.70783517696873,488.247443530346,99208
2024-07-03,472.7568664550781,478.98248753363,471.2372028696539,475.5020207927102,63744
2024-07-04,475.6490783691406,482.36493765173475,468.44301081657517,477.462854952022,173175
2024-07-05,525.4052124023438,543.1017177917464,472.65878814418295,481.3844887796227,3612363
2024-07-08,506.3361511230469,531.3367737359897,503.98312741175954,527.2680210218533,550627
2024-07-09,496.23779296875,514.8657359186221,494.91422474316204,507.8557341845657,271348
2024-07-10,521.2384643554688,529.4249183232203,494.2279714038678,496.72802155019684,1621596
2024-07-11,512.4146728515625,527.3660234608864,510.79696180050723,527.3660234608864,216789
2024-07-12,511.9735107421875,524.4738211775978,505.0615863517591,515.9441856184018,258328
2024-07-15,541.6311645507812,573.5437130255063,514.7187168177621,517.3168447528898,3278104
2024-07-16,547.3665161132812,558.1510975370567,531.5818345107958,539.229071188771,562163
2024-07-18,532.954345703125,550.8469454932521,526.6307076217979,547.0723661858034,402168
2024-07-19,511.3362121582031,533.8857915943111,508.247936095878,529.7680303380034,184718
2024-07-22,523.6895141601562,528.8857098083718,504.6204006572923,511.3852388197281,214416
2024-07-23,511.826416015625,534.3269864018041,499.0810016610866,523.6894914341581,242293
2024-07-24,526.9248657226562,531.7779394193235,511.97351393224056,514.4245552093579,198243
2024-07-25,543.3958740234375,552.9549354067997,519.2285820772425,522.1698317336617,315671
2024-07-26,547.8567504882812,558.4452371504555,540.3075311636252,546.0430038255489,338016
2024-07-29,557.3178100585938,568.004314746078,547.6116620992505,553.641247928521,306161
2024-07-30,545.7489013671875,580.4066027832425,542.1703569917789,559.8178550493775,1340643
2024-07-31,534.9642944335938,555.3569459428496,533.5916873789839,547.7587179645544,301577
2024-08-01,531.0916137695312,543.8860367351183,527.4150520070135,539.3761449090456,128550
2024-08-02,516.1402587890625,529.6209851520408,512.757810024559,512.757810024559,162973
2024-08-05,489.5219421386719,514.1304319742542,485.30616319405186,509.8165754765797,294881
2024-08-06,508.8361511230469,558.5922872877763,500.0124028376761,500.0124028376761,4726873
2024-08-07,514.179443359375,531.3367320415173,510.35579508854795,519.6207429448796,641804
2024-08-08,500.94384765625,517.4638425701816,498.29671100609755,514.1794710671351,215821
2024-08-09,509.0812683105469,511.53230956384755,493.44361314651377,503.4928822850465,278802
2024-08-12,494.66912841796875,508.7871498200912,492.36517360075806,508.7871498200912,238392
2024-08-13,484.1786804199219,503.0516675758017,481.43349634784147,500.6496651726595,184351
2024-08-14,480.9923400878906,486.0414790705463,475.5020017129903,484.325750198386,142119
2024-08-16,483.54144287109375,488.78664735227983,476.139280143546,485.40422828758454,169526
2024-08-19,480.8943176269531,493.49267627456237,477.0216602876699,484.03166255396275,193678
2024-08-20,477.2667541503906,487.9533182479889,476.0902722680435,485.79638991711226,172406
2024-08-21,474.22747802734375,480.79625069476884,471.7764367514529,477.9040399411801,221814
2024-08-22,474.5216064453125,488.3944945340545,472.6097822199645,480.30605806055485,311944
2024-08-23,490.4533386230469,518.6403121071301,479.4236533466665,479.4236533466665,4183280
