Datetime,close,high,low,open,volume
2025-12-04 03:45:00+00:00,1494.4000244140625,1496.199951171875,1460.300048828125,1470.5999755859375,0
2025-12-04 04:45:00+00:00,1485.0999755859375,1496.300048828125,1483.699951171875,1493.199951171875,80925
2025-12-04 05:45:00+00:00,1480.0,1488.0,1480.0,1485.0999755859375,30036
2025-12-04 06:45:00+00:00,1485.0,1486.300048828125,1480.0,1480.0,14863
2025-12-04 07:45:00+00:00,1483.4000244140625,1487.5999755859375,1478.800048828125,1485.0,190515
2025-12-04 08:45:00+00:00,1485.0,1485.5999755859375,1479.0,1482.9000244140625,184145
2025-12-04 09:45:00+00:00,1479.800048828125,1487.5999755859375,1468.9000244140625,1485.800048828125,188327
2025-12-05 03:45:00+00:00,1459.0999755859375,1479.5,1450.0999755859375,1479.5,0
2025-12-05 04:45:00+00:00,1472.699951171875,1477.0,1459.0,1459.0,94903
2025-12-05 05:45:00+00:00,1470.0,1475.9000244140625,1466.300048828125,1471.300048828125,41491
2025-12-05 06:45:00+00:00,1490.0,1503.5,1470.0,1470.0,102224
2025-12-05 07:45:00+00:00,1496.699951171875,1502.699951171875,1489.699951171875,1489.699951171875,60091
2025-12-05 08:45:00+00:00,1508.4000244140625,1509.5,1492.0,1497.0999755859375,56629
2025-12-05 09:45:00+00:00,1491.0,1509.9000244140625,1480.0999755859375,1507.5999755859375,76655
2025-12-08 03:45:00+00:00,1482.199951171875,1501.4000244140625,1479.699951171875,1501.4000244140625,0
2025-12-08 04:45:00+00:00,1490.0,1494.0,1481.0,1482.4000244140625,25547
2025-12-08 05:45:00+00:00,1493.800048828125,1500.0,1484.800048828125,1490.0,31147
2025-12-08 06:45:00+00:00,1495.0,1496.199951171875,1490.0,1492.5,10623
2025-12-08 07:45:00+00:00,1498.0,1498.9000244140625,1492.0,1495.9000244140625,45842
2025-12-08 08:45:00+00:00,1499.300048828125,1500.5,1496.0999755859375,1498.0,52746
2025-12-08 09:45:00+00:00,1496.0999755859375,1499.0999755859375,1491.699951171875,1499.0999755859375,59586
2025-12-09 03:45:00+00:00,1495.5999755859375,1510.0,1484.300048828125,1503.0,0
2025-12-09 04:45:00+00:00,1507.5999755859375,1511.699951171875,1495.5,1495.5,25843
2025-12-09 05:45:00+00:00,1526.5,1529.0999755859375,1506.0999755859375,1507.199951171875,19871
2025-12-09 06:45:00+00:00,1541.199951171875,1545.4000244140625,1525.0999755859375,1528.9000244140625,19768
2025-12-09 07:45:00+00:00,1544.300048828125,1549.9000244140625,1539.0,1541.300048828125,17306
2025-12-09 08:45:00+00:00,1552.9000244140625,1553.0,1496.5,1545.0999755859375,26269
2025-12-09 09:45:00+00:00,1548.0,1553.0999755859375,1545.5999755859375,1552.800048828125,12123
2025-12-10 03:45:00+00:00,1542.0999755859375,1551.9000244140625,1531.0,1549.699951171875,0
2025-12-10 04:45:00+00:00,1534.9000244140625,1546.5999755859375,1533.300048828125,1542.9000244140625,13208
2025-12-10 05:45:00+00:00,1542.199951171875,1543.699951171875,1533.0,1534.9000244140625,9533
2025-12-10 06:45:00+00:00,1539.5,1543.300048828125,1537.0,1542.199951171875,7471
2025-12-10 07:45:00+00:00,1540.0999755859375,1542.300048828125,1536.0999755859375,1538.699951171875,10220
2025-12-10 08:45:00+00:00,1541.0,1542.5,1535.4000244140625,1540.0999755859375,21249
2025-12-10 09:45:00+00:00,1515.5,1542.699951171875,1515.5,1541.0,13414
2025-12-11 03:45:00+00:00,1541.9000244140625,1544.0,1514.300048828125,1527.5,0
2025-12-11 04:45:00+00:00,1545.9000244140625,1555.300048828125,1540.800048828125,1542.800048828125,11172
2025-12-11 05:45:00+00:00,1565.5,1567.699951171875,1545.800048828125,1547.5,12104
2025-12-11 06:45:00+00:00,1559.0999755859375,1567.5,1558.0999755859375,1565.5999755859375,5753
2025-12-11 07:45:00+00:00,1560.0,1564.800048828125,1556.699951171875,1559.300048828125,3356
2025-12-11 08:45:00+00:00,1559.300048828125,1563.0,1554.0,1561.0,6794
2025-12-11 09:45:00+00:00,1559.0,1561.300048828125,1554.4000244140625,1556.300048828125,7427
2025-12-12 03:45:00+00:00,1559.800048828125,1561.5,1545.5,1559.0,33162
2025-12-12 04:45:00+00:00,1553.0,1562.9000244140625,1548.5,1558.699951171875,40437
2025-12-12 05:45:00+00:00,1565.0,1565.699951171875,1553.0,1553.5,16569
2025-12-12 06:45:00+00:00,1573.199951171875,1574.9000244140625,1562.800048828125,1564.800048828125,22874
2025-12-12 07:45:00+00:00,1563.5,1572.9000244140625,1558.300048828125,1571.699951171875,24269
2025-12-12 08:45:00+00:00,1569.5,1573.300048828125,1562.300048828125,1564.5,30933
2025-12-12 09:45:00+00:00,1569.199951171875,1572.699951171875,1567.199951171875,1569.5,12848
2025-12-15 03:45:00+00:00,1555.300048828125,1567.300048828125,1542.0,1567.300048828125,0
2025-12-15 04:45:00+00:00,1538.9000244140625,1559.0,1537.800048828125,1555.199951171875,14745
2025-12-15 05:45:00+00:00,1551.800048828125,1555.0,1534.5,1538.0,17548
2025-12-15 06:45:00+00:00,1550.0,1552.4000244140625,1549.199951171875,1551.699951171875,3644
2025-12-15 07:45:00+00:00,1557.0,1558.199951171875,1548.0,1551.0,7685
2025-12-15 08:45:00+00:00,1550.0999755859375,1559.5999755859375,1546.0,1558.5,11773
2025-12-15 09:45:00+00:00,1546.0,1552.0,1545.0,1550.5999755859375,6209
2025-12-16 03:45:00+00:00,1500.4000244140625,1534.0,1493.300048828125,1534.0,0
2025-12-16 04:45:00+00:00,1500.0,1506.5999755859375,1496.0,1500.0,34952
2025-12-16 05:45:00+00:00,1476.5999755859375,1500.0999755859375,1468.9000244140625,1500.0,73684
2025-12-16 06:45:00+00:00,1488.0,1488.4000244140625,1475.0,1476.4000244140625,33201
2025-12-16 07:45:00+00:00,1486.199951171875,1496.800048828125,1485.0999755859375,1490.0999755859375,36828
2025-12-16 08:45:00+00:00,1488.0999755859375,1493.5,1482.199951171875,1487.0,40617
2025-12-16 09:45:00+00:00,1490.0,1490.199951171875,1485.0,1488.0,23746
2025-12-17 03:45:00+00:00,1480.0999755859375,1492.300048828125,1480.0,1492.0,0
2025-12-17 04:45:00+00:00,1461.0999755859375,1480.199951171875,1458.5,1480.0999755859375,56013
2025-12-17 05:45:00+00:00,1466.5999755859375,1467.199951171875,1457.5,1461.0999755859375,26437
2025-12-17 06:45:00+00:00,1468.0999755859375,1474.0,1458.0,1466.5999755859375,262853
2025-12-17 07:45:00+00:00,1468.4000244140625,1470.800048828125,1462.0999755859375,1469.4000244140625,9949
2025-12-17 08:45:00+00:00,1473.0999755859375,1473.699951171875,1467.4000244140625,1468.5999755859375,76004
2025-12-17 09:45:00+00:00,1472.0,1474.800048828125,1470.4000244140625,1473.0999755859375,18254
2025-12-18 03:45:00+00:00,1457.4000244140625,1466.199951171875,1455.0,1466.199951171875,29019
2025-12-18 04:45:00+00:00,1452.699951171875,1465.800048828125,1452.5999755859375,1457.199951171875,16109
2025-12-18 05:45:00+00:00,1456.0,1460.0,1452.699951171875,1452.699951171875,9321
2025-12-18 06:45:00+00:00,1451.800048828125,1456.699951171875,1447.699951171875,1456.0999755859375,20216
2025-12-18 07:45:00+00:00,1453.5999755859375,1460.0,1450.0,1451.800048828125,21568
2025-12-18 08:45:00+00:00,1458.5,1460.0999755859375,1449.0999755859375,1454.0,25855
2025-12-18 09:45:00+00:00,1455.699951171875,1460.5,1451.699951171875,1456.300048828125,14863
2025-12-19 03:45:00+00:00,1452.800048828125,1467.4000244140625,1451.699951171875,1457.5999755859375,0
2025-12-19 04:45:00+00:00,1447.4000244140625,1457.9000244140625,1446.0,1453.9000244140625,12330
