Date,close,high,low,open,volume
2024-04-18,2499.903564453125,2537.8410263884866,2485.3272012437237,2507.903238221846,264434
2024-04-19,2492.5908203125,2512.811193743293,2476.5423457304196,2493.1798562921736,287483
2024-04-22,2544.123046875,2568.5150791858123,2497.5477473272435,2514.8725461788554,278112
2024-04-23,2588.783935546875,2596.7838479880465,2536.3192430189993,2561.889103648224,286051
2024-04-24,2636.929931640625,2649.248642206589,2591.237951776764,2591.237951776764,254562
2024-04-25,2644.635498046875,2652.2426408069314,2622.746510306,2642.2795939240764,137290
2024-04-26,2641.396484375,2678.8922914090717,2635.6053356165694,2650.3777255058644,146666
2024-04-29,2637.91162109375,2649.1996391754824,2604.5874765109634,2647.089366433725,217666
2024-04-30,2593.839599609375,2662.10762385556,2587.214023187416,2646.30430127445,212255
2024-05-02,2620.783447265625,2638.8441811584357,2593.7903593256233,2603.900545645765,93529
2024-05-03,2684.29052734375,2731.5531098595525,2623.040858363895,2623.040858363895,939897
2024-05-06,2667.11328125,2710.9892696145357,2647.334805936202,2699.3087204621243,262320
2024-05-07,2571.067138671875,2675.652891339707,2561.938519343198,2673.100961399007,196277
2024-05-08,2539.853271484375,2577.0545580837615,2527.6328125108266,2571.705066846061,217789
2024-05-09,2477.818359375,2564.9324168104977,2473.4993214756823,2547.1659610717406,151139
2024-05-10,2551.975341796875,2569.7417961366077,2479.928436951543,2479.928436951543,166701
2024-05-13,2556.5888671875,2576.6127331432276,2527.534395369071,2561.5947138562715,235650
2024-05-14,2582.15869140625,2589.324177209754,2537.497400538807,2557.0307242848157,130290
2024-05-15,2600.12158203125,2606.2563751331377,2571.0182194120366,2590.404165614002,98937
2024-05-16,2650.181396484375,2669.861859961054,2586.772321094508,2600.121486610105,136934
2024-05-17,2648.9541015625,2668.683688805131,2634.9176493146847,2652.782355615713,74126
2024-05-21,2632.267578125,2657.052139245871,2602.0352734633575,2631.1879984544253,153450
2024-05-22,2614.6484375,2653.076680012009,2598.0600552355277,2649.150413001216,121332
2024-05-23,2643.26123046875,2648.0219254680683,2608.4156078743226,2622.3049223546154,91602
2024-05-24,2564.392333984375,2655.1381346892185,2552.0736229914855,2655.1381346892185,199442
2024-05-27,2606.30517578125,2743.479132401316,2596.2441163511558,2743.479132401316,1077403
2024-05-28,2617.5439453125,2624.709430354095,2586.035797131705,2610.9674961637593,210787
2024-05-29,2664.168701171875,2684.5853396169578,2599.1890235121405,2627.6544622137462,387361
2024-05-30,2609.053466796875,2689.492811534977,2599.1886733374527,2664.1683422428264,257586
2024-05-31,2646.353271484375,2672.659310173485,2599.1889378821247,2610.9677397154273,1001916
2024-06-03,2628.586669921875,2678.7448274603107,2620.6361229110266,2662.0090661920635,224866
2024-06-04,2644.341064453125,2669.8126759989095,2523.068433558025,2628.7342475680575,328146
2024-06-05,2729.148193359375,2749.074047024412,2640.660043541223,2680.2663591750284,310617
2024-06-06,2730.718994140625,2778.766643826928,2694.744664714501,2763.1107003975053,255802
2024-06-07,2792.508544921875,2813.9067500492365,2708.0937963375077,2728.755826331866,311615
2024-06-10,2811.158203125,2826.7652591079964,2781.7603252446415,2826.7652591079964,184170
2024-06-11,2798.447021484375,2851.9915397814266,2793.440934814641,2828.8755930964467,227961
2024-06-12,2840.16357421875,2864.9972625227406,2802.2749993701004,2822.0045881731144,221740
2024-06-13,2821.906494140625,2855.08350222101,2793.195663239583,2817.096912341547,218452
2024-06-14,2828.973876953125,2865.4881153637707,2807.281153997914,2820.0415228797224,125792
2024-06-18,2833.63623046875,2855.377839370976,2807.6735967312643,2855.377839370976,186896
2024-06-19,2832.360107421875,2925.0690430911095,2815.0844360092315,2840.850564325051,579158
2024-06-20,2805.416259765625,2846.3475487519495,2785.784923116036,2846.3475487519495,154689
2024-06-21,2784.907470703125,2857.2044063664116,2769.5627189127185,2811.318079993014,255631
2024-06-24,2793.95654296875,2842.6955404894225,2762.0869727594522,2782.7924675451945,227280
2024-06-25,2784.120361328125,2809.3506591006158,2764.44772687525,2797.20271126818,75860
2024-06-26,2744.87353515625,2796.6616489844214,2733.7584487282825,2787.1204693610102,184605
2024-06-27,2726.331787109375,2760.562216443171,2710.7903590627407,2744.332294272741,229004
2024-06-28,2745.611328125,2786.6287237173606,2734.545471032935,2739.21772180514,130761
2024-07-01,2735.676513671875,2770.497220927045,2712.757846382365,2750.3327705046136,376124
2024-07-02,2773.4970703125,2790.5631766327374,2739.463557045813,2739.463557045813,468913
2024-07-03,2791.054931640625,2806.3504525107537,2769.365804759689,2790.56311579364,218267
2024-07-04,2823.318115234375,2832.859294691075,2754.0213100302853,2799.8091735285625,318200
2024-07-05,2843.77783203125,2877.1228521055577,2827.6461273378914,2827.6461273378914,252725
2024-07-08,2835.564453125,2871.712920266564,2800.055250568967,2844.5155981892717,143062
2024-07-09,2888.041015625,2891.877083044729,2831.0393687603114,2833.941274275524,209993
2024-07-10,2903.43505859375,2916.714087404122,2853.860113759484,2901.7137030072204,232495
2024-07-11,2909.975830078125,2929.6484634349117,2873.2865609832775,2903.582224237169,257651
2024-07-12,2900.188720703125,2935.1568742547206,2881.106362551607,2921.189352707733,124957
2024-07-15,2905.35302734375,2929.747142566076,2898.7627427034504,2901.713637928462,136293
2024-07-16,2926.353515625,2955.813236794779,2897.4345997706837,2905.3528829264296,315395
2024-07-18,3008.240966796875,3023.634707308006,2904.7137272519217,2928.9601533298423,416024
2024-07-19,2898.123291015625,3009.1259818097355,2887.0574346362823,3004.552190564055,155562
2024-07-22,2980.20751953125,2994.8143069092885,2823.0231180974856,2909.189355320897,240962
2024-07-23,3087.324951171875,3124.55550927438,2944.8460350953596,2985.3223858840715,585410
2024-07-24,3094.406982421875,3140.195087764487,2953.4035171439664,3108.2762859581458,1046153
2024-07-25,3034.749755859375,3107.243365396915,3024.667530756852,3041.3892699512803,507075
2024-07-26,3142.60498046875,3203.8360568760795,3037.405612886979,3039.9631514935068,309512
2024-07-29,3146.047607421875,3174.179570763152,3085.35757812939,3142.703355620784,533386
2024-07-30,3060.225830078125,3186.917647801925,3052.209327354753,3146.2936084034686,306432
2024-07-31,3119.833984375,3158.294081627416,3071.094983425548,3076.2098204660165,641461
2024-08-01,3152.539794921875,3203.049381921704,3108.3255952809604,3120.1291764163934,400745
2024-08-02,3175.26171875,3221.885767209301,3127.358660854211,3137.7852533651867,647028
2024-08-05,3115.653564453125,3196.803183732488,3104.78438559954,3121.2602173926234,248760
2024-08-06,3167.835205078125,3244.017434273142,3121.1126980653976,3121.5552843134674,636197
2024-08-07,3269.247314453125,3274.5098399623316,3177.1795339316627,3177.1795339316627,273861
2024-08-08,3278.837890625,3317.642354227532,3246.5257325989614,3277.018316023443,289623
2024-08-09,3283.75634765625,3308.6915101674804,3246.0834413431758,3284.690989993959,140553
2024-08-12,3282.624755859375,3308.8876731406795,3257.001103099004,3283.755836210087,90273
2024-08-13,3308.3466796875,3328.5111290253067,3255.8208442994824,3285.28056493729,413070
2024-08-14,3293.936767578125,3327.6261544507042,3207.524623731839,3327.6261544507042,447194
2024-08-16,3293.3955078125,3324.6258133193287,3239.1483172970015,3309.920567889098,225209
2024-08-19,3294.52685546875,3314.789523940893,3273.575452706716,3294.1332587110332,82204
2024-08-20,3307.461669921875,3324.1834092196214,3290.2973443774927,3309.920749230367,206288
2024-08-21,3295.904296875,3316.314656991439,3283.362991261285,3307.461970675875,257431
2024-08-22,3307.560302734375,3314.789852194074,3269.6412497785236,3298.953524702965,124001
2024-08-23,3294.52685546875,3336.429420848365,3286.362664515677,3309.920595165602,131033
2024-08-26,3288.083984375,3321.724139356472,3257.2470355577216,3298.903932711666,136267
2024-08-27,3306.969970703125,3318.773551800221,3256.804751040466,3288.0842889766654,219015
2024-08-28,3363.4794921875,3394.513121492279,3305.0518631173118,3305.0518631173118,597337
2024-08-29,3378.33251953125,3389.4965959542546,3354.6761276029706,3371.8896834549137,170950
2024-08-30,3428.104248046875,3515.500028931346,3390.6280208122753,3405.284038473307,993340
2024-09-02,3373.61083984375,3465.334496324668,3360.282582213609,3446.1044484651925,233417
2024-09-03,3370.020751953125,3432.8747231764205,3364.0205023677245,3379.316023733406,314363
2024-09-04,3406.169189453125,3412.661014702806,3339.4296813541387,3345.3314716599193,176935
2024-09-05,3386.15234375,3439.5143668868013,3373.90617633091,3393.578811588717,182585
2024-09-06,3360.7744140625,3408.2838736636736,3352.069417519472,3397.9557407131774,104521
2024-09-09,3374.938720703125,3387.0864277471037,3309.08438824773,3360.0857864208265,170242
2024-09-10,3370.06982421875,3435.6290244432053,3329.5934737638695,3329.5934737638695,368058
2024-09-11,3379.316162109375,3413.202228423183,3364.119099351775,3398.44775193144,201770
2024-09-12,3404.7919921875,3467.301836445069,3393.824594493126,3403.365774212749,388926
2024-09-13,3395.201416015625,3441.5305641221057,3368.3974527815044,3423.8251939124116,199928
2024-09-16,3397.365478515625,3426.038487045052,3384.3323583143747,3403.7590846520875,83215
2024-09-17,3396.72607421875,3419.792188917849,3388.0700674689083,3412.119813840843,146515
2024-09-18,3304.609375,3419.5958323141426,3293.4450584052433,3410.2513305431135,200401
2024-09-19,3297.03515625,3339.282331893312,3266.5918017135054,3293.2975477274986,260230
2024-09-20,3401.20166015625,3424.907039481074,3300.1335053624252,3310.215730049887,522159
2024-09-23,3401.053955078125,3462.7278530361573,3368.6925691228703,3421.021726051228,174672
2024-09-24,3414.087158203125,3437.694318911374,3399.824498608558,3411.8249974174837,171380
2024-09-25,3371.938720703125,3434.8419203274225,3358.167876807196,3432.973116142188,204828
2024-09-26,3356.446533203125,3393.234263111849,3308.986303179488,3368.9386078954803,261256
2024-09-27,3425.595703125,3441.3338096296447,3339.7246114801433,3356.347890417895,596251
2024-09-30,3340.954345703125,3444.924169828085,3321.3309410407273,3399.431203062563,335126
2024-10-01,3314.740478515625,3377.2503231302153,3276.919886438774,3352.708759438996,425354
2024-10-03,3336.626220703125,3351.4791556339223,3278.837857538258,3278.837857538258,414498
2024-10-04,3416.694091796875,3437.64549596927,3300.133730153454,3349.2168581126007,475367
2024-10-07,3349.3642578125,3462.3834393634893,3333.8228295728313,3432.874489596187,305094
2024-10-08,3459.875244140625,3480.088923423431,3325.560288680001,3359.1022254072973,256690
2024-10-09,3499.024169921875,3531.926605126906,3446.695006947933,3476.154730902778,463341
2024-10-10,3386.889892578125,3521.4015292034233,3350.2003816890965,3508.6143169465395,294303
2024-10-11,3439.809326171875,3462.3836259313707,3386.643984114122,3423.0383574548778,240330
2024-10-14,3432.825439453125,3452.842440816217,3391.8080451610667,3452.596532888633,168714
2024-10-15,3440.3505859375,3473.941514933859,3420.6287208563153,3440.7439425889825,289020
2024-10-16,3457.809814453125,3470.449337791138,3432.874654643134,3440.350351668049,201555
2024-10-17,3341.052734375,3464.3510720222234,3329.593520384789,3464.3510720222234,170971
2024-10-18,3393.03759765625,3425.644892919615,3331.0687996703555,3341.0525655102983,187099
2024-10-21,3336.970458984375,3401.4967929520676,3324.6750630411757,3398.39820908771,80576
2024-10-22,3284.985595703125,3347.052853634195,3274.1656467236303,3334.560778750398,146815
2024-10-23,3264.62451171875,3322.609554696688,3253.0668387869387,3284.9856406846216,403652
2024-10-24,3266.93603515625,3313.1174957521825,3242.0501049504023,3270.5754244417744,615291
2024-10-25,3376.66015625,3391.709529050158,3275.4443108673827,3275.4443108673827,551899
2024-10-28,3262.4111328125,3454.317768919774,3245.9845318468924,3378.77480814972,862562
2024-10-29,3163.015380859375,3245.984816079686,3109.1615418653255,3245.984816079686,604063
2024-10-30,3086.439697265625,3098.1940484362917,3034.3072154600454,3074.0458413823612,3410175
2024-10-31,3150.22802734375,3176.1468191852236,3096.4726499829926,3096.4726499829926,861329
2024-11-01,3152.834716796875,3171.228581445724,3138.8179651574205,3171.228581445724,16976
2024-11-04,3148.16259765625,3173.638563536364,3103.6532616450527,3159.867719245607,1149132
