Datetime,close,high,low,open,volume
2026-03-02 03:45:00+00:00,13752.0,13790.0,13369.0,13470.0,18662
2026-03-02 04:00:00+00:00,13848.0,13880.0,13745.0,13761.0,27615
2026-03-02 04:15:00+00:00,13924.0,13953.0,13848.0,13848.0,23908
2026-03-02 04:30:00+00:00,13887.0,13986.0,13873.0,13914.0,25110
2026-03-02 04:45:00+00:00,13994.0,14023.0,13872.0,13898.0,24194
2026-03-02 05:00:00+00:00,14028.0,14050.0,13989.0,13999.0,15032
2026-03-02 05:15:00+00:00,14025.0,14085.0,14010.0,14025.0,20601
2026-03-02 05:30:00+00:00,14050.0,14060.0,14015.0,14025.0,11814
2026-03-02 05:45:00+00:00,14054.0,14069.0,14026.0,14050.0,9417
2026-03-02 06:00:00+00:00,14051.0,14065.0,14029.0,14054.0,10191
2026-03-02 06:15:00+00:00,14016.0,14067.0,14011.0,14059.0,10727
2026-03-02 06:30:00+00:00,13967.0,14016.0,13950.0,14016.0,17737
2026-03-02 06:45:00+00:00,13925.0,13972.0,13902.0,13967.0,14587
2026-03-02 07:00:00+00:00,13870.0,13959.0,13857.0,13920.0,13120
2026-03-02 07:15:00+00:00,13936.0,13936.0,13860.0,13870.0,10132
2026-03-02 07:30:00+00:00,13908.0,13945.0,13892.0,13936.0,6858
2026-03-02 07:45:00+00:00,13874.0,13930.0,13873.0,13908.0,5794
2026-03-02 08:00:00+00:00,13839.0,13897.0,13821.0,13874.0,8556
2026-03-02 08:15:00+00:00,13794.0,13847.0,13768.0,13839.0,9290
2026-03-02 08:30:00+00:00,13896.0,13914.0,13781.0,13788.0,11354
2026-03-02 08:45:00+00:00,13896.0,13927.0,13881.0,13895.0,6777
2026-03-02 09:00:00+00:00,14025.0,14025.0,13864.0,13891.0,16457
2026-03-02 09:15:00+00:00,13973.0,14036.0,13971.0,14024.0,8998
2026-03-02 09:30:00+00:00,14023.0,14025.0,13975.0,13980.0,12220
2026-03-02 09:45:00+00:00,13985.0,14025.0,13934.0,14025.0,22746
2026-03-04 03:45:00+00:00,14278.0,14317.0,14007.0,14007.0,36191
2026-03-04 04:00:00+00:00,14393.0,14466.0,14210.0,14272.0,72149
