Date,close,high,low,open,volume
2024-04-18,3044.926025390625,3081.086236572351,3012.5181609960655,3040.978553715039,654035
2024-04-19,2961.299560546875,3045.8524238324644,2949.1649320817705,3045.8524238324644,402676
2024-04-22,3048.873779296875,3065.3456528047413,2962.030346223723,2963.297468329836,365623
2024-04-23,3079.13720703125,3107.256609992768,3039.0295200619357,3070.219046887459,316601
2024-04-24,3162.130615234375,3180.162059768294,3100.969904720676,3112.129859286716,663114
2024-04-25,3151.506591796875,3187.1797075597824,3142.0035330358023,3162.1306669297282,339113
2024-04-26,3158.768310546875,3184.255908047009,3123.826196905621,3177.4331987245946,238555
2024-04-29,3222.0244140625,3251.7519326676297,3164.811171748333,3168.7586439414404,527287
2024-04-30,3192.49169921875,3242.200007722107,3182.3064169305817,3234.889962353966,526043
2024-05-02,3220.513671875,3248.0969584534596,3163.592878123548,3191.078602243549,361820
2024-05-03,3320.56396484375,3390.301609978289,3129.771773380635,3226.166813501463,1585260
2024-05-06,3323.439208984375,3345.2230022934323,3276.6061354955386,3345.2230022934323,511877
2024-05-07,3286.888916015625,3368.371413991013,3238.350166159401,3315.836648690529,341624
2024-05-08,3357.30908203125,3378.2157650109216,3265.1537255587386,3290.592779618366,353585
2024-05-09,3312.03564453125,3364.2291811504374,3298.6824371777243,3358.8199376270154,257217
2024-05-10,3325.388427734375,3344.881882099478,3299.3159325210495,3311.791790906157,320278
2024-05-13,3423.3916015625,3438.5475710111737,3317.444493394288,3345.076558399609,1427509
2024-05-14,3481.238525390625,3488.841020239468,3367.49426593864,3432.748557306559,415369
2024-05-15,3589.91455078125,3610.187791152381,3473.87971470798,3489.328372658079,1317014
2024-05-16,3634.067138671875,3693.0348366441553,3559.943232720237,3598.004249002877,927635
2024-05-17,3694.837890625,3735.8226849720027,3630.0221597475183,3666.71848964039,700512
2024-05-21,3654.1455078125,3790.502123100635,3640.7923014821004,3778.8060507228492,663444
2024-05-22,3639.720458984375,3692.0115562796605,3589.232363482975,3692.0115562796605,479447
2024-05-23,3663.794677734375,3684.2628044256285,3620.2756368808523,3669.4478269833994,266131
2024-05-24,3619.788330078125,3675.441998904303,3610.18770872598,3672.5667620085023,308558
2024-05-27,3708.873291015625,3780.462953226457,3610.869903456608,3637.965852103231,2514197
2024-05-28,3735.23828125,3751.51526794661,3641.864587862434,3708.9708992568317,527402
2024-05-29,3737.528564453125,3762.1390500661037,3664.769342764367,3748.103858404355,1036254
2024-05-30,3505.702880859375,3801.223601463785,3496.540814532805,3786.6522919162817,3481626
2024-05-31,3461.355224609375,3503.9483742233756,3372.611227234057,3501.755360637283,2778125
2024-06-03,3618.228759765625,3630.6070555640486,3524.367730406946,3557.555383701133,1219845
2024-06-04,3163.68994140625,3625.7823519244457,3023.5807443392773,3618.2286386912697,1891496
2024-06-05,3317.883544921875,3345.07681898423,3079.9658356614705,3176.4584362090923,1250711
2024-06-06,3416.520263671875,3478.606867084435,3325.778140098532,3367.055624135721,1005234
2024-06-07,3515.205810546875,3527.3404378521636,3392.0558219341474,3392.0558219341474,549839
2024-06-10,3454.288818359375,3547.808616017066,3414.765792916426,3532.8960761659937,1386803
2024-06-11,3475.293212890625,3525.34251525717,3454.532635961294,3454.532635961294,397111
2024-06-12,3581.776123046875,3625.5876140087043,3476.6575755176023,3480.2150357456085,941192
2024-06-13,3618.472412109375,3657.313214530656,3590.3530094276775,3639.9639928151623,978790
2024-06-14,3728.7080078125,3773.7378393415866,3622.8584565151327,3633.384969355528,1397955
2024-06-18,3728.951904296875,3752.4413752292094,3640.402788149233,3752.4413752292094,548966
2024-06-19,3695.471435546875,3869.2556205398723,3664.7692463817093,3762.2365135727123,1769573
2024-06-20,3759.312744140625,3776.7592909385853,3673.2978751568526,3694.0096708045035,610293
2024-06-21,3801.1748046875,3839.1870405466466,3752.4899501978034,3787.5293866867805,908528
2024-06-24,3940.114501953125,3996.158183799088,3718.668905798432,3760.3361649099957,2042932
2024-06-25,3905.318359375,4066.236668551239,3865.2592189155193,3986.362293748081,1214055
2024-06-26,3898.008544921875,3939.3345718820724,3878.6124155756856,3926.9562762844303,520613
2024-06-27,4000.203125,4049.1318880673516,3845.425280604607,3876.6633522923307,2074872
2024-06-28,3866.38037109375,3999.6668585411735,3854.148181509878,3999.6668585411735,651880
2024-07-01,3884.850341796875,3903.5640093062307,3813.5528938338575,3859.7525207632584,471217
2024-07-02,3836.360595703125,3945.5239400174783,3786.847174083388,3901.6148865210225,650017
2024-07-03,3857.705810546875,3877.248046002153,3810.970301626048,3849.9572100825803,401559
2024-07-04,3961.362060546875,4010.7293725646473,3851.2728333890773,3873.3002922910173,1127996
2024-07-05,4029.296875,4044.7940754901974,3942.8922367603463,3990.309967646347,574786
2024-07-08,3899.51953125,4048.7905663603474,3860.4838403791323,4039.0438389497544,937986
2024-07-09,3884.850341796875,3947.424279073716,3867.8423514451442,3882.316097694099,432053
2024-07-10,3930.611328125,3937.677705194966,3826.3701305256973,3897.716124523433,333049
2024-07-11,3895.084716796875,3954.0524175417963,3874.3729210806837,3930.611490563323,278392
2024-07-12,3853.90478515625,3896.7416043762983,3842.3548180344314,3888.9442224765958,669534
2024-07-15,3792.256591796875,3884.0707126191674,3767.451219153395,3869.4506221074266,898925
2024-07-16,3771.1064453125,3848.9827031252344,3760.2874825670183,3848.9827031252344,377594
2024-07-18,3700.6865234375,3762.2370157005917,3664.7697355010946,3756.3889788886218,826073
2024-07-19,3487.670166015625,3756.6346053824705,3478.0189444175353,3720.282906652335,1375041
